time;SSE;E;S;W;SSW;EW
20211004:1310;547.33;138.39;643.37;531.49;685.42;334.94
20211004:1410;384.55;75.61;512.83;524.37;590.29;299.99
20211004:1510;188.34;54.47;336.67;457.24;441.35;255.855
20211004:1610;33.48;31.91;81.65;166.4;130.83;99.155
20211004:1710;0;0;0;0;0;0
20211004:1810;0;0;0;0;0;0
20211004:1910;0;0;0;0;0;0
20211004:2010;0;0;0;0;0;0
20211004:2110;0;0;0;0;0;0
20211004:2210;0;0;0;0;0;0
20211004:2310;0;0;0;0;0;0
20211005:0010;0;0;0;0;0;0
20211005:0110;0;0;0;0;0;0
20211005:0210;0;0;0;0;0;0
20211005:0310;0;0;0;0;0;0
20211005:0410;0;0;0;0;0;0
20211005:0510;0;0;0;0;0;0
20211005:0610;86.36;143.49;28.18;6.49;6.49;74.99
20211005:0710;372.12;425.61;249.91;34.74;92.81;230.175
20211005:0810;542.14;514.76;444.7;58.49;295.6;286.625
20211005:0910;670.93;551.5;606.98;59.5;486.56;305.5
20211005:1010;631.69;462.14;612.73;225.26;546.91;343.7
20211005:1110;266.52;234.25;268.75;228.21;264.13;231.23
20211005:1210;61.97;61.97;61.97;61.97;61.97;61.97
20211005:1310;65.65;65.65;65.65;65.65;65.65;65.65
20211005:1410;75.7;70.57;75.7;75.7;75.7;73.135
20211005:1510;87.47;74.54;96.71;104.62;103.6;89.58
20211005:1610;30.72;28.75;47.52;77.35;64.8;53.05
20211005:1710;0;0;0;0;0;0
20211005:1810;0;0;0;0;0;0
20211005:1910;0;0;0;0;0;0
20211005:2010;0;0;0;0;0;0
20211005:2110;0;0;0;0;0;0
20211005:2210;0;0;0;0;0;0
20211005:2310;0;0;0;0;0;0
20211006:0010;0;0;0;0;0;0
20211006:0110;0;0;0;0;0;0
20211006:0210;0;0;0;0;0;0
20211006:0310;0;0;0;0;0;0
20211006:0410;0;0;0;0;0;0
20211006:0510;0;0;0;0;0;0
20211006:0610;2.12;2.12;2.12;1.82;1.82;1.97
20211006:0710;54.6;56.07;51.29;42.48;47.2;49.275
20211006:0810;69.34;69.34;69.34;64.6;69.34;66.97
20211006:0910;52.85;52.85;52.85;52.85;52.85;52.85
20211006:1010;70.85;70.85;70.85;70.85;70.85;70.85
20211006:1110;65.83;65.83;65.83;65.83;65.83;65.83
20211006:1210;60.11;60.11;60.11;60.11;60.11;60.11
20211006:1310;52.68;52.68;52.68;52.68;52.68;52.68
20211006:1410;147.07;120.91;155.68;156.35;161.14;138.63
20211006:1510;136.32;83.68;195.03;244.12;238.17;163.9
20211006:1610;21.54;19.86;23.29;26.34;25.07;23.1
20211006:1710;0;0;0;0;0;0
20211006:1810;0;0;0;0;0;0
20211006:1910;0;0;0;0;0;0
20211006:2010;0;0;0;0;0;0
20211006:2110;0;0;0;0;0;0
20211006:2210;0;0;0;0;0;0
20211006:2310;0;0;0;0;0;0
20211007:0010;0;0;0;0;0;0
20211007:0110;0;0;0;0;0;0
20211007:0210;0;0;0;0;0;0
20211007:0310;0;0;0;0;0;0
20211007:0410;0;0;0;0;0;0
20211007:0510;0;0;0;0;0;0
20211007:0610;1.17;1.17;1.17;0.94;0.94;1.055
20211007:0710;23.7;23.7;23.7;21.86;23.7;22.78
20211007:0810;57.89;57.89;57.89;53.88;57.89;55.885
20211007:0910;228.97;212.26;220.29;152.89;204.45;182.575
20211007:1010;352.98;293.8;346.55;217.31;323.82;255.555
20211007:1110;176.72;170.54;177.16;169.45;176.29;169.995
20211007:1210;225.96;198.19;230.94;211.48;231.18;204.835
20211007:1310;166.14;151.12;170.09;165.43;171.87;158.275
20211007:1410;137.99;114.14;145.79;146.33;150.71;130.235
20211007:1510;172.78;52.16;311.97;421.03;408.85;236.595
20211007:1610;22.82;22.81;98.87;232.8;178.18;127.805
20211007:1710;0;0;0;0;0;0
20211007:1810;0;0;0;0;0;0
20211007:1910;0;0;0;0;0;0
20211007:2010;0;0;0;0;0;0
20211007:2110;0;0;0;0;0;0
20211007:2210;0;0;0;0;0;0
20211007:2310;0;0;0;0;0;0
20211008:0010;0;0;0;0;0;0
20211008:0110;0;0;0;0;0;0
20211008:0210;0;0;0;0;0;0
20211008:0310;0;0;0;0;0;0
20211008:0410;0;0;0;0;0;0
20211008:0510;0;0;0;0;0;0
20211008:0610;15.41;23.89;6.92;3.34;3.34;13.615
20211008:0710;313.31;352.73;214.81;40.69;87.46;196.71
20211008:0810;502.85;473.64;416.65;63.33;281.15;268.485
20211008:0910;643.06;527.36;585.46;51.38;472.88;289.37
20211008:1010;690.38;491.56;670.43;203.5;596.67;347.53
20211008:1110;708.24;415.35;727;358.67;690.12;387.01
20211008:1210;0;0;0;0;0;0
20211008:1310;538.18;111.91;635.36;519.26;677.1;315.585
20211008:1410;380.75;57.97;516.17;524.11;596.14;291.04
20211008:1510;177.28;43.25;334.54;456.46;443.68;249.855
20211008:1610;19.59;20.06;104.14;254.24;193.45;137.15
20211008:1710;0;0;0;0;0;0
20211008:1810;0;0;0;0;0;0
20211008:1910;0;0;0;0;0;0
20211008:2010;0;0;0;0;0;0
20211008:2110;0;0;0;0;0;0
20211008:2210;0;0;0;0;0;0
20211008:2310;0;0;0;0;0;0
20211009:0010;0;0;0;0;0;0
20211009:0110;0;0;0;0;0;0
20211009:0210;0;0;0;0;0;0
20211009:0310;0;0;0;0;0;0
20211009:0410;0;0;0;0;0;0
20211009:0510;0;0;0;0;0;0
20211009:0610;7.75;11.81;3.68;1.86;1.86;6.835
20211009:0710;269.09;300.89;187.87;45.84;84.08;173.365
20211009:0810;512.5;480.8;424.13;62.67;284.98;271.735
20211009:0910;649.52;530.06;591.24;51.6;477.03;290.83
20211009:1010;687.8;488.57;668.34;202.2;595.25;345.385
20211009:1110;696.05;408.72;714.5;354.18;678.86;381.45
20211009:1210;650.47;273.43;708.56;465.84;711.32;369.635
20211009:1310;535.55;107.53;631.68;516.03;672.65;311.78
20211009:1410;374.93;58.46;507.7;514.42;585.44;286.44
20211009:1510;175.27;40.18;335.2;456.87;445.02;248.525
20211009:1610;18.68;19.36;98.19;240.23;182.99;129.795
20211009:1710;0;0;0;0;0;0
20211009:1810;0;0;0;0;0;0
20211009:1910;0;0;0;0;0;0
20211009:2010;0;0;0;0;0;0
20211009:2110;0;0;0;0;0;0
20211009:2210;0;0;0;0;0;0
20211009:2310;0;0;0;0;0;0
20211010:0010;0;0;0;0;0;0
20211010:0110;0;0;0;0;0;0
20211010:0210;0;0;0;0;0;0
20211010:0310;0;0;0;0;0;0
20211010:0410;0;0;0;0;0;0
20211010:0510;0;0;0;0;0;0
20211010:0610;1.73;1.73;1.73;1.45;1.45;1.59
20211010:0710;336.76;377.12;228.52;35.71;86.89;206.415
20211010:0810;517.08;483.72;428.65;58.23;287.22;270.975
20211010:0910;569.65;469.39;521.73;74.66;427.4;272.025
20211010:1010;655.79;469.88;638.25;200.79;571.02;335.335
20211010:1110;559.06;357.07;572.61;321.03;546.92;339.05
20211010:1210;633.49;268.11;688.78;455.87;691.42;361.99
20211010:1310;530.2;103.68;624.09;510.28;663.72;306.98
20211010:1410;365.86;64.82;493.51;498.97;567.97;281.895
20211010:1510;170.8;44.15;324.21;440.49;429.97;242.32
20211010:1610;17.39;18.17;91.56;225.6;171.79;121.885
20211010:1710;0;0;0;0;0;0
20211010:1810;0;0;0;0;0;0
20211010:1910;0;0;0;0;0;0
20211010:2010;0;0;0;0;0;0
20211010:2110;0;0;0;0;0;0
20211010:2210;0;0;0;0;0;0
20211010:2310;0;0;0;0;0;0
20211011:0010;0;0;0;0;0;0
20211011:0110;0;0;0;0;0;0
20211011:0210;0;0;0;0;0;0
20211011:0310;0;0;0;0;0;0
20211011:0410;0;0;0;0;0;0
20211011:0510;0;0;0;0;0;0
20211011:0610;0;0;0;0;0;0
20211011:0710;41.53;42.41;39.19;32.66;36.27;37.535
20211011:0810;307.19;289.68;263.73;97.41;198.03;193.545
20211011:0910;100.28;99.76;100.03;98.08;99.57;98.92
20211011:1010;83.1;83.1;83.1;83.1;83.1;83.1
20211011:1110;0;0;0;0;0;0
20211011:1210;277.14;215.07;288.2;244.95;288.74;230.01
20211011:1310;193.38;158.85;202.43;191.48;206.47;175.165
20211011:1410;206;121.44;244.19;245.57;267.88;183.505
20211011:1510;125.03;68.78;194.16;249.02;244.35;158.9
20211011:1610;8.97;8.14;8.97;8.97;8.97;8.555
20211011:1710;0;0;0;0;0;0
20211011:1810;0;0;0;0;0;0
20211011:1910;0;0;0;0;0;0
20211011:2010;0;0;0;0;0;0
20211011:2110;0;0;0;0;0;0
20211011:2210;0;0;0;0;0;0
20211011:2310;0;0;0;0;0;0
20211012:0010;0;0;0;0;0;0
20211012:0110;0;0;0;0;0;0
20211012:0210;0;0;0;0;0;0
20211012:0310;0;0;0;0;0;0
20211012:0410;0;0;0;0;0;0
20211012:0510;0;0;0;0;0;0
20211012:0610;0;0;0;0;0;0
20211012:0710;13.87;13.87;13.87;12.69;13.87;13.28
20211012:0810;51.43;51.43;51.43;47.8;51.43;49.615
20211012:0910;34.64;34.64;34.64;34.64;34.64;34.64
20211012:1010;42.42;42.42;42.42;42.42;42.42;42.42
20211012:1110;0;0;0;0;0;0
20211012:1210;35.9;35.9;35.9;35.9;35.9;35.9
20211012:1310;31.17;31.17;31.17;31.17;31.17;31.17
20211012:1410;14.35;13.14;14.35;14.35;14.35;13.745
20211012:1510;86.56;67.26;106.33;122.17;120.94;94.715
20211012:1610;15.75;15.83;29.69;55.99;45.3;35.91
20211012:1710;0;0;0;0;0;0
20211012:1810;0;0;0;0;0;0
20211012:1910;0;0;0;0;0;0
20211012:2010;0;0;0;0;0;0
20211012:2110;0;0;0;0;0;0
20211012:2210;0;0;0;0;0;0
20211012:2310;0;0;0;0;0;0
20211013:0010;0;0;0;0;0;0
20211013:0110;0;0;0;0;0;0
20211013:0210;0;0;0;0;0;0
20211013:0310;0;0;0;0;0;0
20211013:0410;0;0;0;0;0;0
20211013:0510;0;0;0;0;0;0
20211013:0610;0;0;0;0;0;0
20211013:0710;135.28;146.5;103.12;46.4;62.95;96.45
20211013:0810;290.48;272.81;250.52;97.37;189.89;185.09
20211013:0910;219.45;201.23;211.04;143.51;195.21;172.37
20211013:1010;582.98;417.81;567.97;204.26;508.89;311.035
20211013:1110;217.05;196.71;218.58;193.61;215.84;195.16
20211013:1210;100.25;100.25;100.25;100.25;100.25;100.25
20211013:1310;434.56;134.69;506.82;417.85;538;276.27
20211013:1410;76.82;71.64;76.82;76.82;76.82;74.23
20211013:1510;46.93;42.79;48.07;48.96;48.9;45.875
20211013:1610;12.73;15.16;50.19;122.14;93.3;68.65
20211013:1710;0;0;0;0;0;0
20211013:1810;0;0;0;0;0;0
20211013:1910;0;0;0;0;0;0
20211013:2010;0;0;0;0;0;0
20211013:2110;0;0;0;0;0;0
20211013:2210;0;0;0;0;0;0
20211013:2310;0;0;0;0;0;0
20211014:0010;0;0;0;0;0;0
20211014:0110;0;0;0;0;0;0
20211014:0210;0;0;0;0;0;0
20211014:0310;0;0;0;0;0;0
20211014:0410;0;0;0;0;0;0
20211014:0510;0;0;0;0;0;0
20211014:0610;0;0;0;0;0;0
20211014:0710;42.35;43.21;39.79;32.88;36.58;38.045
20211014:0810;142.66;137.97;132.55;90.19;117.48;114.08
20211014:0910;478.89;391.45;439.71;99.88;363.57;245.665
20211014:1010;515.11;375.85;502.58;203.11;452.87;289.48
20211014:1110;561.3;342.88;576.8;308.32;549.2;325.6
20211014:1210;124.41;123.2;124.62;123.78;124.63;123.49
20211014:1310;254.5;161.38;278.63;248.83;289.27;205.105
20211014:1410;105.74;91.38;109.78;109.82;112.29;100.6
20211014:1510;27.79;25.68;27.79;27.79;27.79;26.735
20211014:1610;13.14;13.64;30.5;64.14;50.63;38.89
20211014:1710;0;0;0;0;0;0
20211014:1810;0;0;0;0;0;0
20211014:1910;0;0;0;0;0;0
20211014:2010;0;0;0;0;0;0
20211014:2110;0;0;0;0;0;0
20211014:2210;0;0;0;0;0;0
20211014:2310;0;0;0;0;0;0
20211015:0010;0;0;0;0;0;0
20211015:0110;0;0;0;0;0;0
20211015:0210;0;0;0;0;0;0
20211015:0310;0;0;0;0;0;0
20211015:0410;0;0;0;0;0;0
20211015:0510;0;0;0;0;0;0
20211015:0610;0;0;0;0;0;0
20211015:0710;17.36;17.36;17.36;15.94;17.36;16.65
20211015:0810;104.43;102.44;100.31;79.84;94.15;91.14
20211015:0910;310.3;267.49;291.31;134.24;254.92;200.865
20211015:1010;122.46;121.66;122.39;120.75;122.1;121.205
20211015:1110;31.89;31.89;31.89;31.89;31.89;31.89
20211015:1210;47.53;47.53;47.53;47.53;47.53;47.53
20211015:1310;61.19;61.19;61.19;61.19;61.19;61.19
20211015:1410;79.56;72.99;80.22;80.22;80.63;76.605
20211015:1510;137.07;50.13;253.03;339.05;334.56;194.59
20211015:1610;9.49;11.89;49.35;128.17;97.02;70.03
20211015:1710;0;0;0;0;0;0
20211015:1810;0;0;0;0;0;0
20211015:1910;0;0;0;0;0;0
20211015:2010;0;0;0;0;0;0
20211015:2110;0;0;0;0;0;0
20211015:2210;0;0;0;0;0;0
20211015:2310;0;0;0;0;0;0
20211016:0010;0;0;0;0;0;0
20211016:0110;0;0;0;0;0;0
20211016:0210;0;0;0;0;0;0
20211016:0310;0;0;0;0;0;0
20211016:0410;0;0;0;0;0;0
20211016:0510;0;0;0;0;0;0
20211016:0610;0;0;0;0;0;0
20211016:0710;151.6;164.07;111.33;41.46;60.7;102.765
20211016:0810;433.92;397.83;361.29;71.33;246.29;234.58
20211016:0910;598.94;477.3;547.09;54.11;442.12;265.705
20211016:1010;652.24;450.6;635.68;181.64;566.47;316.12
20211016:1110;407.39;284.69;416.42;266.56;400.77;275.625
20211016:1210;58.46;58.46;58.46;58.46;58.46;58.46
20211016:1310;60.84;60.84;60.84;60.84;60.84;60.84
20211016:1410;65.75;61.26;65.75;65.75;65.75;63.505
20211016:1510;57.3;49.97;62.43;66.36;66.18;58.165
20211016:1610;9.68;9.39;17.21;32.08;26.17;20.735
20211016:1710;0;0;0;0;0;0
20211016:1810;0;0;0;0;0;0
20211016:1910;0;0;0;0;0;0
20211016:2010;0;0;0;0;0;0
20211016:2110;0;0;0;0;0;0
20211016:2210;0;0;0;0;0;0
20211016:2310;0;0;0;0;0;0
20211017:0010;0;0;0;0;0;0
20211017:0110;0;0;0;0;0;0
20211017:0210;0;0;0;0;0;0
20211017:0310;0;0;0;0;0;0
20211017:0410;0;0;0;0;0;0
20211017:0510;0;0;0;0;0;0
20211017:0610;0;0;0;0;0;0
20211017:0710;172.82;187.39;123.63;38.92;61.5;113.155
20211017:0810;403.54;369.25;337.17;74.28;232.33;221.765
20211017:0910;454.46;369.35;418.34;98.95;346.96;234.15
20211017:1010;423.04;319.61;414.27;197.89;378.05;258.75
20211017:1110;413.79;283.75;423.44;264.98;406.92;274.365
20211017:1210;416.21;229.22;447.76;321.04;449.27;275.13
20211017:1310;287.01;152.6;321.15;278.05;335.97;215.325
20211017:1410;175.83;108.66;207.18;206.7;226.39;157.68
20211017:1510;91.09;59.57;131.29;161.64;160.56;110.605
20211017:1610;8.58;8.16;13.7;23.85;19.84;16.005
20211017:1710;0;0;0;0;0;0
20211017:1810;0;0;0;0;0;0
20211017:1910;0;0;0;0;0;0
20211017:2010;0;0;0;0;0;0
20211017:2110;0;0;0;0;0;0
20211017:2210;0;0;0;0;0;0
20211017:2310;0;0;0;0;0;0
20211018:0010;0;0;0;0;0;0
20211018:0110;0;0;0;0;0;0
20211018:0210;0;0;0;0;0;0
20211018:0310;0;0;0;0;0;0
20211018:0410;0;0;0;0;0;0
20211018:0510;0;0;0;0;0;0
20211018:0610;0;0;0;0;0;0
20211018:0710;92.33;98.14;72.13;36.19;46.96;67.165
20211018:0810;349.12;319.27;293.58;79.76;207.24;199.515
20211018:0910;366.28;303.99;340.1;117.41;288.9;210.7
20211018:1010;537.36;377.81;524.29;186.91;469.22;282.36
20211018:1110;460.84;295.74;473.12;272.32;452.32;284.03
20211018:1210;493.99;227.47;538.42;358.83;540.51;293.15
20211018:1310;261.33;148.17;290.56;253.42;303.27;200.795
20211018:1410;207.18;103.43;257.88;256.65;288.7;180.04
20211018:1510;126.45;43.57;243.51;328.4;326.21;185.985
20211018:1610;5.88;7.49;41.3;115.68;86.76;61.585
20211018:1710;0;0;0;0;0;0
20211018:1810;0;0;0;0;0;0
20211018:1910;0;0;0;0;0;0
20211018:2010;0;0;0;0;0;0
20211018:2110;0;0;0;0;0;0
20211018:2210;0;0;0;0;0;0
20211018:2310;0;0;0;0;0;0
20211019:0010;0;0;0;0;0;0
20211019:0110;0;0;0;0;0;0
20211019:0210;0;0;0;0;0;0
20211019:0310;0;0;0;0;0;0
20211019:0410;0;0;0;0;0;0
20211019:0510;0;0;0;0;0;0
20211019:0610;0;0;0;0;0;0
20211019:0710;32.13;32.88;29.41;22.93;25.97;27.905
20211019:0810;33.03;33.03;33.03;30.58;33.03;31.805
20211019:0910;76.45;76.45;76.45;76.45;76.45;76.45
20211019:1010;55.38;55.38;55.38;55.38;55.38;55.38
20211019:1110;113.77;112.72;113.85;112.58;113.71;112.65
20211019:1210;60.77;60.77;60.77;60.77;60.77;60.77
20211019:1310;166.58;133.25;175.36;164.13;179.2;148.69
20211019:1410;87.28;76.35;90.14;90.05;91.9;83.2
20211019:1510;111.62;43.53;209.21;279.98;278.82;161.755
20211019:1610;5.12;5.12;16.02;39.79;30.47;22.455
20211019:1710;0;0;0;0;0;0
20211019:1810;0;0;0;0;0;0
20211019:1910;0;0;0;0;0;0
20211019:2010;0;0;0;0;0;0
20211019:2110;0;0;0;0;0;0
20211019:2210;0;0;0;0;0;0
20211019:2310;0;0;0;0;0;0
20211020:0010;0;0;0;0;0;0
20211020:0110;0;0;0;0;0;0
20211020:0210;0;0;0;0;0;0
20211020:0310;0;0;0;0;0;0
20211020:0410;0;0;0;0;0;0
20211020:0510;0;0;0;0;0;0
20211020:0610;0;0;0;0;0;0
20211020:0710;16.86;16.86;16.86;15.48;16.86;16.17
20211020:0810;39.89;39.89;39.89;36.99;39.89;38.44
20211020:0910;38.25;38.25;38.25;38.25;38.25;38.25
20211020:1010;21.67;21.67;21.67;21.67;21.67;21.67
20211020:1110;21.64;21.64;21.64;21.64;21.64;21.64
20211020:1210;33.39;33.39;33.39;33.39;33.39;33.39
20211020:1310;28.09;28.09;28.09;28.09;28.09;28.09
20211020:1410;28.75;26.57;28.75;28.75;28.75;27.66
20211020:1510;40.31;35.72;42.97;44.93;44.91;40.325
20211020:1610;0.15;0.15;0.29;0.29;0.29;0.22
20211020:1710;0;0;0;0;0;0
20211020:1810;0;0;0;0;0;0
20211020:1910;0;0;0;0;0;0
20211020:2010;0;0;0;0;0;0
20211020:2110;0;0;0;0;0;0
20211020:2210;0;0;0;0;0;0
20211020:2310;0;0;0;0;0;0
20211021:0010;0;0;0;0;0;0
20211021:0110;0;0;0;0;0;0
20211021:0210;0;0;0;0;0;0
20211021:0310;0;0;0;0;0;0
20211021:0410;0;0;0;0;0;0
20211021:0510;0;0;0;0;0;0
20211021:0610;0;0;0;0;0;0
20211021:0710;71.73;75.48;56.8;30.08;38.22;52.78
20211021:0810;139.53;132.4;127.56;79.04;109.34;105.72
20211021:0910;85.77;85.1;85.5;83.29;84.98;84.195
20211021:1010;196.49;177.34;194.96;156.76;188.36;167.05
20211021:1110;386.84;263.53;396.35;247.35;380.73;255.44
20211021:1210;24.52;24.52;24.52;24.52;24.52;24.52
20211021:1310;44.95;44.95;44.95;44.95;44.95;44.95
20211021:1410;68.61;62.59;69.35;69.31;69.8;65.95
20211021:1510;32.52;30.09;32.52;32.52;32.52;31.305
20211021:1610;3.29;3.29;6.5;12.79;10.35;8.04
20211021:1710;0;0;0;0;0;0
20211021:1810;0;0;0;0;0;0
20211021:1910;0;0;0;0;0;0
20211021:2010;0;0;0;0;0;0
20211021:2110;0;0;0;0;0;0
20211021:2210;0;0;0;0;0;0
20211021:2310;0;0;0;0;0;0
20211022:0010;0;0;0;0;0;0
20211022:0110;0;0;0;0;0;0
20211022:0210;0;0;0;0;0;0
20211022:0310;0;0;0;0;0;0
20211022:0410;0;0;0;0;0;0
20211022:0510;0;0;0;0;0;0
20211022:0610;0;0;0;0;0;0
20211022:0710;270.16;291.41;179.03;24.8;61.84;158.105
20211022:0810;499.89;444.83;409.47;48.6;263.64;246.715
20211022:0910;586.27;451.03;533.5;54.28;426.01;252.655
20211022:1010;650.44;427.93;633.82;167.61;559.5;297.77
20211022:1110;406.7;271.46;417.14;253.96;400.14;262.71
20211022:1210;278.63;195.76;293.3;235.31;293.95;215.535
20211022:1310;202.7;142.37;218.59;197.81;225.44;170.09
20211022:1410;207.36;98.08;262.83;259.45;296.26;178.765
20211022:1510;41.13;36.37;44.06;46.17;46.2;41.27
20211022:1610;0;0;0;0;0;0
20211022:1710;0;0;0;0;0;0
20211022:1810;0;0;0;0;0;0
20211022:1910;0;0;0;0;0;0
20211022:2010;0;0;0;0;0;0
20211022:2110;0;0;0;0;0;0
20211022:2210;0;0;0;0;0;0
20211022:2310;0;0;0;0;0;0
20211023:0010;0;0;0;0;0;0
20211023:0110;0;0;0;0;0;0
20211023:0210;0;0;0;0;0;0
20211023:0310;0;0;0;0;0;0
20211023:0410;0;0;0;0;0;0
20211023:0510;0;0;0;0;0;0
20211023:0610;0;0;0;0;0;0
20211023:0710;242.57;260.5;161.47;23.65;56.67;142.075
20211023:0810;423.84;377.93;350.59;57.78;232.05;217.855
20211023:0910;228.74;199.77;217.41;122.1;194.97;160.935
20211023:1010;158.67;149.07;157.93;138.94;154.66;144.005
20211023:1110;238.69;197.03;241.97;191.8;236.67;194.415
20211023:1210;160.26;145.82;162.83;152.68;162.95;149.25
20211023:1310;263.91;134.74;296.94;253.3;310.99;194.02
20211023:1410;204.08;93.26;260.05;256.13;293.36;174.695
20211023:1510;99.69;42.46;185.47;244.58;246.01;143.52
20211023:1610;0.93;0.93;1.15;1.15;1.15;1.04
20211023:1710;0;0;0;0;0;0
20211023:1810;0;0;0;0;0;0
20211023:1910;0;0;0;0;0;0
20211023:2010;0;0;0;0;0;0
20211023:2110;0;0;0;0;0;0
20211023:2210;0;0;0;0;0;0
20211023:2310;0;0;0;0;0;0
20211024:0010;0;0;0;0;0;0
20211024:0110;0;0;0;0;0;0
20211024:0210;0;0;0;0;0;0
20211024:0310;0;0;0;0;0;0
20211024:0410;0;0;0;0;0;0
20211024:0510;0;0;0;0;0;0
20211024:0610;0;0;0;0;0;0
20211024:0710;267.5;286.59;176.45;22.6;58.78;154.595
20211024:0810;501.54;443.1;410.79;44.57;262.56;243.835
20211024:0910;612.13;465.62;556.91;67.2;442.32;266.41
20211024:1010;670;433.46;653.26;153.56;575.9;293.51
20211024:1110;686.99;349.46;711.15;303.59;672.23;326.525
20211024:1210;613.97;205.77;678.07;409.37;680.71;307.57
20211024:1310;488.76;63.81;589.28;454.5;630.64;259.155
20211024:1410;319.97;55.15;451.67;441.38;527.45;248.265
20211024:1510;117.8;33.01;249.26;337.71;340.82;185.36
20211024:1610;0.54;0.54;0.73;0.73;0.73;0.635
20211024:1710;0;0;0;0;0;0
20211024:1810;0;0;0;0;0;0
20211024:1910;0;0;0;0;0;0
20211024:2010;0;0;0;0;0;0
20211024:2110;0;0;0;0;0;0
20211024:2210;0;0;0;0;0;0
20211024:2310;0;0;0;0;0;0
20211025:0010;0;0;0;0;0;0
20211025:0110;0;0;0;0;0;0
20211025:0210;0;0;0;0;0;0
20211025:0310;0;0;0;0;0;0
20211025:0410;0;0;0;0;0;0
20211025:0510;0;0;0;0;0;0
20211025:0610;0;0;0;0;0;0
20211025:0710;154.55;164.37;105.95;25.22;44.85;94.795
20211025:0810;115.99;109.97;106.97;69.52;93.08;89.745
20211025:0910;438.11;342.46;402.14;101.77;328.78;222.115
20211025:1010;62.9;62.9;62.9;62.9;62.9;62.9
20211025:1110;228.31;188.51;231.47;183.66;226.43;186.085
20211025:1210;115.58;112.67;116.09;114.05;116.11;113.36
20211025:1310;90.46;88.74;90.92;90.31;91.11;89.525
20211025:1410;36.46;33.78;36.46;36.46;36.46;35.12
20211025:1510;66.73;42.64;101.23;125.23;126.37;83.935
20211025:1610;0;0;0;0;0;0
20211025:1710;0;0;0;0;0;0
20211025:1810;0;0;0;0;0;0
20211025:1910;0;0;0;0;0;0
20211025:2010;0;0;0;0;0;0
20211025:2110;0;0;0;0;0;0
20211025:2210;0;0;0;0;0;0
20211025:2310;0;0;0;0;0;0
20211026:0010;0;0;0;0;0;0
20211026:0110;0;0;0;0;0;0
20211026:0210;0;0;0;0;0;0
20211026:0310;0;0;0;0;0;0
20211026:0410;0;0;0;0;0;0
20211026:0510;0;0;0;0;0;0
20211026:0610;0;0;0;0;0;0
20211026:0710;185.09;196.72;123.76;22.22;46.05;109.47
20211026:0810;375.01;330.66;309.88;58.65;205.74;194.655
20211026:0910;481.01;369.01;439.52;90.41;354.3;229.71
20211026:1010;137.42;131.34;136.98;125.09;134.95;128.215
20211026:1110;398.5;253.9;409.73;236.12;391.91;245.01
20211026:1210;557;193.6;615.79;371.61;618.07;282.605
20211026:1310;72.41;72.41;72.41;72.41;72.41;72.41
20211026:1410;170.08;87.52;212.76;208.5;238.34;148.01
20211026:1510;59.17;40.31;85.56;103.74;104.82;72.025
20211026:1610;0;0;0;0;0;0
20211026:1710;0;0;0;0;0;0
20211026:1810;0;0;0;0;0;0
20211026:1910;0;0;0;0;0;0
20211026:2010;0;0;0;0;0;0
20211026:2110;0;0;0;0;0;0
20211026:2210;0;0;0;0;0;0
20211026:2310;0;0;0;0;0;0
20211027:0010;0;0;0;0;0;0
20211027:0110;0;0;0;0;0;0
20211027:0210;0;0;0;0;0;0
20211027:0310;0;0;0;0;0;0
20211027:0410;0;0;0;0;0;0
20211027:0510;0;0;0;0;0;0
20211027:0610;0;0;0;0;0;0
20211027:0710;45.49;47.22;36;19.16;24.21;33.19
20211027:0810;323.47;285.56;269.21;62.49;183;174.025
20211027:0910;524.27;395.71;477.46;75.45;380.22;235.58
20211027:1010;579.58;374.52;565.62;145.41;499.13;259.965
20211027:1110;608.38;309.76;630.45;271.57;595.53;290.665
20211027:1210;569.48;185.84;630.57;374.33;632.84;280.085
20211027:1310;291.11;113.63;336.7;274.45;355.77;194.04
20211027:1410;271.14;60.84;380.16;368.42;443.19;214.63
20211027:1510;86.48;34.94;169.22;224.26;228.17;129.6
20211027:1610;0;0;0;0;0;0
20211027:1710;0;0;0;0;0;0
20211027:1810;0;0;0;0;0;0
20211027:1910;0;0;0;0;0;0
20211027:2010;0;0;0;0;0;0
20211027:2110;0;0;0;0;0;0
20211027:2210;0;0;0;0;0;0
20211027:2310;0;0;0;0;0;0
20211028:0010;0;0;0;0;0;0
20211028:0110;0;0;0;0;0;0
20211028:0210;0;0;0;0;0;0
20211028:0310;0;0;0;0;0;0
20211028:0410;0;0;0;0;0;0
20211028:0510;0;0;0;0;0;0
20211028:0610;0;0;0;0;0;0
20211028:0710;218.92;231.61;142.94;18.06;46.04;124.835
20211028:0810;453.25;394.15;370.38;43.3;234.93;218.725
20211028:0910;574.58;428.64;522.32;63.69;412.57;246.165
20211028:1010;647.51;407.04;631.62;133.86;554.62;270.45
20211028:1110;656.59;321.55;681.02;278.49;642.52;300.02
20211028:1210;602.96;183.04;668.88;389.83;671.22;286.435
20211028:1310;457.75;55.05;555.17;420.17;594.8;237.61
20211028:1410;292.26;51.76;416.65;402.09;487.92;226.925
20211028:1510;95.31;29.89;203.09;273.19;279.03;151.54
20211028:1610;0;0;0;0;0;0
20211028:1710;0;0;0;0;0;0
20211028:1810;0;0;0;0;0;0
20211028:1910;0;0;0;0;0;0
